content,url,category,label
https://192.168.45.12/login-update/2411?session=36143,https://192.168.45.12/login-update/2411?session=36143,phishing,1
https://openai.com/docs/1823,https://openai.com/docs/1823,safe,0
https://github.com/course/1912,https://github.com/course/1912,safe,0
http://khalti-refund.test/verify-account/2610?session=62879,http://khalti-refund.test/verify-account/2610?session=62879,phishing,1
http://delivery-fee-pay.test/wallet-kyc/2891?session=53286,http://delivery-fee-pay.test/wallet-kyc/2891?session=53286,phishing,1
https://hospital.org.np/status/1062,https://hospital.org.np/status/1062,safe,0
http://delivery-fee-pay.test/verify-account/2536?session=56567,http://delivery-fee-pay.test/verify-account/2536?session=56567,phishing,1
http://np-prize-claim.test/verify-account/2332?session=74865,http://np-prize-claim.test/verify-account/2332?session=74865,phishing,1
http://account-verify-now.test/wallet-kyc/2655?session=66165,http://account-verify-now.test/wallet-kyc/2655?session=66165,phishing,1
https://hospital.org.np/docs/1794,https://hospital.org.np/docs/1794,safe,0
https://google-login.example.net/pay-fee/2200?session=52778,https://google-login.example.net/pay-fee/2200?session=52778,phishing,1
http://account-verify-now.test/login-update/2387?session=31544,http://account-verify-now.test/login-update/2387?session=31544,phishing,1
http://google-login.example.net/pay-fee/2331?session=61347,http://google-login.example.net/pay-fee/2331?session=61347,phishing,1
http://wallet-kyc-alert.test/pay-fee/2628?session=26827,http://wallet-kyc-alert.test/pay-fee/2628?session=26827,phishing,1
https://khanacademy.org/status/1027,https://khanacademy.org/status/1027,safe,0
http://delivery-fee-pay.test/verify-account/2431?session=29360,http://delivery-fee-pay.test/verify-account/2431?session=29360,phishing,1
http://khalti-refund.test/pay-fee/2765?session=65769,http://khalti-refund.test/pay-fee/2765?session=65769,phishing,1
https://company-intranet.example/help/1870,https://company-intranet.example/help/1870,safe,0
http://bank-support-update.test/wallet-kyc/2314?session=27393,http://bank-support-update.test/wallet-kyc/2314?session=27393,phishing,1
https://khanacademy.org/course/1740,https://khanacademy.org/course/1740,safe,0
https://hospital.org.np/receipt/1459,https://hospital.org.np/receipt/1459,safe,0
http://delivery-fee-pay.test/wallet-kyc/2394?session=98759,http://delivery-fee-pay.test/wallet-kyc/2394?session=98759,phishing,1
https://nepalbank.com.np/status/1164,https://nepalbank.com.np/status/1164,safe,0
http://wallet-kyc-alert.test/pay-fee/2516?session=39329,http://wallet-kyc-alert.test/pay-fee/2516?session=39329,phishing,1
https://10.8.4.22/verify-account/2429?session=90495,https://10.8.4.22/verify-account/2429?session=90495,phishing,1
http://bit.ly/verify-account994,http://bit.ly/verify-account994,phishing,1
https://openai.com/receipt/1508,https://openai.com/receipt/1508,safe,0
https://secure-login-check.test/login-update/2642?session=31094,https://secure-login-check.test/login-update/2642?session=31094,phishing,1
https://khalti-refund.test/claim-prize/2093?session=84420,https://khalti-refund.test/claim-prize/2093?session=84420,phishing,1
https://store-receipts.example/receipt/1688,https://store-receipts.example/receipt/1688,safe,0
https://openai.com/help/1838,https://openai.com/help/1838,safe,0
http://khalti-refund.test/verify-account/2059?session=12482,http://khalti-refund.test/verify-account/2059?session=12482,phishing,1
https://store-receipts.example/receipt/1736,https://store-receipts.example/receipt/1736,safe,0
https://library.example/docs/1480,https://library.example/docs/1480,safe,0
http://account-verify-now.test/login-update/2892?session=44931,http://account-verify-now.test/login-update/2892?session=44931,phishing,1
http://wallet-kyc-alert.test/wallet-kyc/2320?session=94092,http://wallet-kyc-alert.test/wallet-kyc/2320?session=94092,phishing,1
https://library.example/status/1866,https://library.example/status/1866,safe,0
https://account-verify-now.test/pay-fee/2369?session=11044,https://account-verify-now.test/pay-fee/2369?session=11044,phishing,1
http://wallet-kyc-alert.test/wallet-kyc/2960?session=88018,http://wallet-kyc-alert.test/wallet-kyc/2960?session=88018,phishing,1
https://library.example/profile/1545,https://library.example/profile/1545,safe,0
http://paypal-security.example.ru/claim-prize/2375?session=53911,http://paypal-security.example.ru/claim-prize/2375?session=53911,phishing,1
http://bit.ly/wallet-kyc154,http://bit.ly/wallet-kyc154,phishing,1
https://wallet-kyc-alert.test/pay-fee/2603?session=74990,https://wallet-kyc-alert.test/pay-fee/2603?session=74990,phishing,1
http://secure-login-check.test/claim-prize/2316?session=65353,http://secure-login-check.test/claim-prize/2316?session=65353,phishing,1
https://github.com/notice/1523,https://github.com/notice/1523,safe,0
https://secure-login-check.test/claim-prize/2470?session=70956,https://secure-login-check.test/claim-prize/2470?session=70956,phishing,1
https://secure-login-check.test/claim-prize/2201?session=74304,https://secure-login-check.test/claim-prize/2201?session=74304,phishing,1
https://store-receipts.example/docs/1872,https://store-receipts.example/docs/1872,safe,0
https://github.com/docs/1392,https://github.com/docs/1392,safe,0
http://paypal-security.example.ru/login-update/2230?session=70505,http://paypal-security.example.ru/login-update/2230?session=70505,phishing,1
https://nepalbank.com.np/profile/1052,https://nepalbank.com.np/profile/1052,safe,0
https://docs.djangoproject.com/status/1896,https://docs.djangoproject.com/status/1896,safe,0
http://paypal-security.example.ru/claim-prize/2009?session=42847,http://paypal-security.example.ru/claim-prize/2009?session=42847,phishing,1
http://bank-support-update.test/login-update/2813?session=91080,http://bank-support-update.test/login-update/2813?session=91080,phishing,1
https://google-login.example.net/claim-prize/2660?session=85061,https://google-login.example.net/claim-prize/2660?session=85061,phishing,1
http://bit.ly/verify-account266,http://bit.ly/verify-account266,phishing,1
http://google-login.example.net/claim-prize/2029?session=30885,http://google-login.example.net/claim-prize/2029?session=30885,phishing,1
https://nrb.org.np/help/1615,https://nrb.org.np/help/1615,safe,0
https://ird.gov.np/notice/1771,https://ird.gov.np/notice/1771,safe,0
http://bit.ly/login-update917,http://bit.ly/login-update917,phishing,1
https://github.com/status/1033,https://github.com/status/1033,safe,0
https://np-prize-claim.test/login-update/2871?session=11383,https://np-prize-claim.test/login-update/2871?session=11383,phishing,1
http://bit.ly/pay-fee392,http://bit.ly/pay-fee392,phishing,1
http://google-login.example.net/claim-prize/2204?session=19634,http://google-login.example.net/claim-prize/2204?session=19634,phishing,1
http://account-verify-now.test/claim-prize/2344?session=77017,http://account-verify-now.test/claim-prize/2344?session=77017,phishing,1
https://wikipedia.org/receipt/1685,https://wikipedia.org/receipt/1685,safe,0
https://coursera.org/docs/1379,https://coursera.org/docs/1379,safe,0
https://np-prize-claim.test/claim-prize/2925?session=94004,https://np-prize-claim.test/claim-prize/2925?session=94004,phishing,1
https://nepalbank.com.np/help/1817,https://nepalbank.com.np/help/1817,safe,0
https://company-intranet.example/course/1141,https://company-intranet.example/course/1141,safe,0
http://bit.ly/verify-account749,http://bit.ly/verify-account749,phishing,1
http://khalti-refund.test/wallet-kyc/2227?session=52714,http://khalti-refund.test/wallet-kyc/2227?session=52714,phishing,1
http://bit.ly/login-update665,http://bit.ly/login-update665,phishing,1
https://mozilla.org/docs/1867,https://mozilla.org/docs/1867,safe,0
https://nrb.org.np/receipt/1968,https://nrb.org.np/receipt/1968,safe,0
http://delivery-fee-pay.test/login-update/2932?session=11715,http://delivery-fee-pay.test/login-update/2932?session=11715,phishing,1
https://coursera.org/notice/1491,https://coursera.org/notice/1491,safe,0
https://store-receipts.example/course/1734,https://store-receipts.example/course/1734,safe,0
http://account-verify-now.test/wallet-kyc/2348?session=69424,http://account-verify-now.test/wallet-kyc/2348?session=69424,phishing,1
https://nrb.org.np/help/1711,https://nrb.org.np/help/1711,safe,0
http://bit.ly/login-update700,http://bit.ly/login-update700,phishing,1
https://github.com/receipt/1616,https://github.com/receipt/1616,safe,0
http://wallet-kyc-alert.test/verify-account/2278?session=38905,http://wallet-kyc-alert.test/verify-account/2278?session=38905,phishing,1
https://bank-support-update.test/pay-fee/2667?session=83575,https://bank-support-update.test/pay-fee/2667?session=83575,phishing,1
https://city-services.example/receipt/1416,https://city-services.example/receipt/1416,safe,0
http://192.168.45.12/pay-fee/2514?session=99417,http://192.168.45.12/pay-fee/2514?session=99417,phishing,1
http://account-verify-now.test/claim-prize/2804?session=60157,http://account-verify-now.test/claim-prize/2804?session=60157,phishing,1
https://company-intranet.example/docs/1246,https://company-intranet.example/docs/1246,safe,0
https://github.com/receipt/1507,https://github.com/receipt/1507,safe,0
http://paypal-security.example.ru/claim-prize/2876?session=63967,http://paypal-security.example.ru/claim-prize/2876?session=63967,phishing,1
https://github.com/status/1638,https://github.com/status/1638,safe,0
https://hospital.org.np/profile/1490,https://hospital.org.np/profile/1490,safe,0
https://city-services.example/docs/1403,https://city-services.example/docs/1403,safe,0
https://city-services.example/status/1543,https://city-services.example/status/1543,safe,0
https://library.example/profile/1435,https://library.example/profile/1435,safe,0
http://delivery-fee-pay.test/pay-fee/2022?session=50970,http://delivery-fee-pay.test/pay-fee/2022?session=50970,phishing,1
http://bit.ly/verify-account259,http://bit.ly/verify-account259,phishing,1
http://delivery-fee-pay.test/verify-account/2207?session=10680,http://delivery-fee-pay.test/verify-account/2207?session=10680,phishing,1
https://city-services.example/notice/1741,https://city-services.example/notice/1741,safe,0
https://github.com/course/1045,https://github.com/course/1045,safe,0
https://github.com/status/1427,https://github.com/status/1427,safe,0
https://company-intranet.example/help/1005,https://company-intranet.example/help/1005,safe,0
https://store-receipts.example/help/1677,https://store-receipts.example/help/1677,safe,0
https://ird.gov.np/course/1227,https://ird.gov.np/course/1227,safe,0
http://bit.ly/wallet-kyc658,http://bit.ly/wallet-kyc658,phishing,1
https://delivery-fee-pay.test/wallet-kyc/2890?session=75325,https://delivery-fee-pay.test/wallet-kyc/2890?session=75325,phishing,1
http://account-verify-now.test/verify-account/2716?session=76476,http://account-verify-now.test/verify-account/2716?session=76476,phishing,1
https://mozilla.org/notice/1252,https://mozilla.org/notice/1252,safe,0
https://university.edu.np/receipt/1438,https://university.edu.np/receipt/1438,safe,0
https://store-receipts.example/help/1790,https://store-receipts.example/help/1790,safe,0
https://store-receipts.example/notice/1285,https://store-receipts.example/notice/1285,safe,0
https://nepalbank.com.np/course/1473,https://nepalbank.com.np/course/1473,safe,0
https://192.168.45.12/wallet-kyc/2160?session=50425,https://192.168.45.12/wallet-kyc/2160?session=50425,phishing,1
https://city-services.example/profile/1709,https://city-services.example/profile/1709,safe,0
https://library.example/notice/1800,https://library.example/notice/1800,safe,0
https://store-receipts.example/help/1534,https://store-receipts.example/help/1534,safe,0
http://secure-login-check.test/login-update/2190?session=84289,http://secure-login-check.test/login-update/2190?session=84289,phishing,1
https://esewa-bonus-claim.test/pay-fee/2004?session=26821,https://esewa-bonus-claim.test/pay-fee/2004?session=26821,phishing,1
https://nepalbank.com.np/course/1701,https://nepalbank.com.np/course/1701,safe,0
https://wikipedia.org/status/1746,https://wikipedia.org/status/1746,safe,0
http://bit.ly/wallet-kyc56,http://bit.ly/wallet-kyc56,phishing,1
http://esewa-bonus-claim.test/claim-prize/2312?session=66260,http://esewa-bonus-claim.test/claim-prize/2312?session=66260,phishing,1
http://np-prize-claim.test/wallet-kyc/2774?session=64162,http://np-prize-claim.test/wallet-kyc/2774?session=64162,phishing,1
https://wikipedia.org/help/1302,https://wikipedia.org/help/1302,safe,0
https://docs.djangoproject.com/docs/1690,https://docs.djangoproject.com/docs/1690,safe,0
https://ird.gov.np/receipt/1351,https://ird.gov.np/receipt/1351,safe,0
https://university.edu.np/course/1175,https://university.edu.np/course/1175,safe,0
https://docs.djangoproject.com/status/1879,https://docs.djangoproject.com/status/1879,safe,0
https://ird.gov.np/docs/1957,https://ird.gov.np/docs/1957,safe,0
https://secure-login-check.test/verify-account/2547?session=45851,https://secure-login-check.test/verify-account/2547?session=45851,phishing,1
https://account-verify-now.test/pay-fee/2389?session=37215,https://account-verify-now.test/pay-fee/2389?session=37215,phishing,1
http://google-login.example.net/verify-account/2002?session=51553,http://google-login.example.net/verify-account/2002?session=51553,phishing,1
https://store-receipts.example/profile/1287,https://store-receipts.example/profile/1287,safe,0
https://khalti-refund.test/claim-prize/2841?session=57312,https://khalti-refund.test/claim-prize/2841?session=57312,phishing,1
https://secure-login-check.test/login-update/2619?session=28408,https://secure-login-check.test/login-update/2619?session=28408,phishing,1
https://np-prize-claim.test/login-update/2234?session=59412,https://np-prize-claim.test/login-update/2234?session=59412,phishing,1
https://library.example/receipt/1130,https://library.example/receipt/1130,safe,0
https://docs.djangoproject.com/profile/1769,https://docs.djangoproject.com/profile/1769,safe,0
https://library.example/receipt/1772,https://library.example/receipt/1772,safe,0
https://account-verify-now.test/pay-fee/2907?session=91937,https://account-verify-now.test/pay-fee/2907?session=91937,phishing,1
http://google-login.example.net/wallet-kyc/2608?session=75333,http://google-login.example.net/wallet-kyc/2608?session=75333,phishing,1
http://esewa-bonus-claim.test/claim-prize/2961?session=85534,http://esewa-bonus-claim.test/claim-prize/2961?session=85534,phishing,1
https://mozilla.org/notice/1468,https://mozilla.org/notice/1468,safe,0
https://bank-support-update.test/pay-fee/2033?session=16377,https://bank-support-update.test/pay-fee/2033?session=16377,phishing,1
https://university.edu.np/notice/1382,https://university.edu.np/notice/1382,safe,0
https://delivery-fee-pay.test/wallet-kyc/2544?session=28772,https://delivery-fee-pay.test/wallet-kyc/2544?session=28772,phishing,1
http://np-prize-claim.test/pay-fee/2705?session=35362,http://np-prize-claim.test/pay-fee/2705?session=35362,phishing,1
http://google-login.example.net/claim-prize/2936?session=19225,http://google-login.example.net/claim-prize/2936?session=19225,phishing,1
https://wallet-kyc-alert.test/login-update/2751?session=88753,https://wallet-kyc-alert.test/login-update/2751?session=88753,phishing,1
https://github.com/profile/1221,https://github.com/profile/1221,safe,0
https://city-services.example/notice/1148,https://city-services.example/notice/1148,safe,0
https://google-login.example.net/login-update/2915?session=52425,https://google-login.example.net/login-update/2915?session=52425,phishing,1
https://hospital.org.np/course/1671,https://hospital.org.np/course/1671,safe,0
https://10.8.4.22/login-update/2499?session=73499,https://10.8.4.22/login-update/2499?session=73499,phishing,1
https://10.8.4.22/pay-fee/2593?session=33758,https://10.8.4.22/pay-fee/2593?session=33758,phishing,1
https://secure-login-check.test/wallet-kyc/2461?session=30131,https://secure-login-check.test/wallet-kyc/2461?session=30131,phishing,1
https://openai.com/course/1966,https://openai.com/course/1966,safe,0
https://nepalbank.com.np/profile/1774,https://nepalbank.com.np/profile/1774,safe,0
http://bit.ly/verify-account0,http://bit.ly/verify-account0,phishing,1
https://github.com/course/1204,https://github.com/course/1204,safe,0
https://hospital.org.np/profile/1422,https://hospital.org.np/profile/1422,safe,0
https://192.168.45.12/pay-fee/2542?session=64146,https://192.168.45.12/pay-fee/2542?session=64146,phishing,1
http://10.8.4.22/pay-fee/2625?session=75382,http://10.8.4.22/pay-fee/2625?session=75382,phishing,1
https://bank-support-update.test/login-update/2513?session=95404,https://bank-support-update.test/login-update/2513?session=95404,phishing,1
https://wikipedia.org/help/1643,https://wikipedia.org/help/1643,safe,0
http://bit.ly/claim-prize637,http://bit.ly/claim-prize637,phishing,1
https://docs.djangoproject.com/receipt/1235,https://docs.djangoproject.com/receipt/1235,safe,0
https://delivery-fee-pay.test/verify-account/2053?session=86507,https://delivery-fee-pay.test/verify-account/2053?session=86507,phishing,1
https://wikipedia.org/course/1203,https://wikipedia.org/course/1203,safe,0
http://np-prize-claim.test/claim-prize/2395?session=14073,http://np-prize-claim.test/claim-prize/2395?session=14073,phishing,1
https://university.edu.np/course/1333,https://university.edu.np/course/1333,safe,0
https://secure-login-check.test/verify-account/2687?session=75907,https://secure-login-check.test/verify-account/2687?session=75907,phishing,1
https://github.com/status/1606,https://github.com/status/1606,safe,0
http://khalti-refund.test/verify-account/2824?session=98356,http://khalti-refund.test/verify-account/2824?session=98356,phishing,1
http://bit.ly/login-update420,http://bit.ly/login-update420,phishing,1
https://wallet-kyc-alert.test/verify-account/2790?session=41359,https://wallet-kyc-alert.test/verify-account/2790?session=41359,phishing,1
https://company-intranet.example/receipt/1118,https://company-intranet.example/receipt/1118,safe,0
https://nrb.org.np/help/1905,https://nrb.org.np/help/1905,safe,0
https://github.com/course/1496,https://github.com/course/1496,safe,0
http://bit.ly/wallet-kyc490,http://bit.ly/wallet-kyc490,phishing,1
https://secure-login-check.test/verify-account/2211?session=82642,https://secure-login-check.test/verify-account/2211?session=82642,phishing,1
https://10.8.4.22/pay-fee/2587?session=22183,https://10.8.4.22/pay-fee/2587?session=22183,phishing,1
https://mozilla.org/course/1550,https://mozilla.org/course/1550,safe,0
https://delivery-fee-pay.test/pay-fee/2853?session=64262,https://delivery-fee-pay.test/pay-fee/2853?session=64262,phishing,1
https://library.example/course/1106,https://library.example/course/1106,safe,0
https://openai.com/notice/1999,https://openai.com/notice/1999,safe,0
https://wallet-kyc-alert.test/wallet-kyc/2836?session=27625,https://wallet-kyc-alert.test/wallet-kyc/2836?session=27625,phishing,1
http://bit.ly/pay-fee721,http://bit.ly/pay-fee721,phishing,1
http://bit.ly/pay-fee77,http://bit.ly/pay-fee77,phishing,1
http://10.8.4.22/verify-account/2187?session=32463,http://10.8.4.22/verify-account/2187?session=32463,phishing,1
http://secure-login-check.test/wallet-kyc/2244?session=48722,http://secure-login-check.test/wallet-kyc/2244?session=48722,phishing,1
https://mozilla.org/status/1214,https://mozilla.org/status/1214,safe,0
http://wallet-kyc-alert.test/pay-fee/2752?session=91685,http://wallet-kyc-alert.test/pay-fee/2752?session=91685,phishing,1
https://store-receipts.example/profile/1372,https://store-receipts.example/profile/1372,safe,0
https://khanacademy.org/docs/1946,https://khanacademy.org/docs/1946,safe,0
http://bit.ly/login-update112,http://bit.ly/login-update112,phishing,1
http://account-verify-now.test/verify-account/2986?session=91396,http://account-verify-now.test/verify-account/2986?session=91396,phishing,1
https://10.8.4.22/verify-account/2989?session=37395,https://10.8.4.22/verify-account/2989?session=37395,phishing,1
http://bank-support-update.test/verify-account/2904?session=86162,http://bank-support-update.test/verify-account/2904?session=86162,phishing,1
http://bit.ly/login-update63,http://bit.ly/login-update63,phishing,1
https://store-receipts.example/receipt/1485,https://store-receipts.example/receipt/1485,safe,0
https://library.example/notice/1808,https://library.example/notice/1808,safe,0
https://company-intranet.example/profile/1115,https://company-intranet.example/profile/1115,safe,0
https://nrb.org.np/notice/1198,https://nrb.org.np/notice/1198,safe,0
https://store-receipts.example/profile/1054,https://store-receipts.example/profile/1054,safe,0
https://hospital.org.np/notice/1965,https://hospital.org.np/notice/1965,safe,0
https://github.com/docs/1213,https://github.com/docs/1213,safe,0
https://ird.gov.np/receipt/1675,https://ird.gov.np/receipt/1675,safe,0
http://bit.ly/pay-fee434,http://bit.ly/pay-fee434,phishing,1
https://bank-support-update.test/login-update/2856?session=23501,https://bank-support-update.test/login-update/2856?session=23501,phishing,1
http://bit.ly/verify-account378,http://bit.ly/verify-account378,phishing,1
https://nepalbank.com.np/notice/1519,https://nepalbank.com.np/notice/1519,safe,0
http://bit.ly/pay-fee826,http://bit.ly/pay-fee826,phishing,1
https://np-prize-claim.test/wallet-kyc/2089?session=27589,https://np-prize-claim.test/wallet-kyc/2089?session=27589,phishing,1
https://store-receipts.example/receipt/1796,https://store-receipts.example/receipt/1796,safe,0
https://wikipedia.org/course/1097,https://wikipedia.org/course/1097,safe,0
https://ird.gov.np/docs/1542,https://ird.gov.np/docs/1542,safe,0
https://hospital.org.np/course/1120,https://hospital.org.np/course/1120,safe,0
https://openai.com/notice/1196,https://openai.com/notice/1196,safe,0
https://delivery-fee-pay.test/claim-prize/2538?session=70786,https://delivery-fee-pay.test/claim-prize/2538?session=70786,phishing,1
https://company-intranet.example/course/1571,https://company-intranet.example/course/1571,safe,0
https://library.example/notice/1004,https://library.example/notice/1004,safe,0
http://bit.ly/login-update581,http://bit.ly/login-update581,phishing,1
https://hospital.org.np/docs/1356,https://hospital.org.np/docs/1356,safe,0
https://university.edu.np/status/1308,https://university.edu.np/status/1308,safe,0
https://ird.gov.np/docs/1642,https://ird.gov.np/docs/1642,safe,0
https://esewa-bonus-claim.test/verify-account/2570?session=91631,https://esewa-bonus-claim.test/verify-account/2570?session=91631,phishing,1
https://city-services.example/help/1626,https://city-services.example/help/1626,safe,0
https://nepalbank.com.np/status/1828,https://nepalbank.com.np/status/1828,safe,0
http://delivery-fee-pay.test/verify-account/2726?session=73916,http://delivery-fee-pay.test/verify-account/2726?session=73916,phishing,1
https://coursera.org/notice/1610,https://coursera.org/notice/1610,safe,0
http://bit.ly/verify-account14,http://bit.ly/verify-account14,phishing,1
http://wallet-kyc-alert.test/claim-prize/2972?session=72371,http://wallet-kyc-alert.test/claim-prize/2972?session=72371,phishing,1
http://bit.ly/pay-fee203,http://bit.ly/pay-fee203,phishing,1
https://account-verify-now.test/login-update/2850?session=39912,https://account-verify-now.test/login-update/2850?session=39912,phishing,1
https://wallet-kyc-alert.test/wallet-kyc/2829?session=37594,https://wallet-kyc-alert.test/wallet-kyc/2829?session=37594,phishing,1
https://secure-login-check.test/verify-account/2650?session=36619,https://secure-login-check.test/verify-account/2650?session=36619,phishing,1
http://bit.ly/claim-prize952,http://bit.ly/claim-prize952,phishing,1
https://mozilla.org/docs/1812,https://mozilla.org/docs/1812,safe,0
http://wallet-kyc-alert.test/login-update/2738?session=77441,http://wallet-kyc-alert.test/login-update/2738?session=77441,phishing,1
https://mozilla.org/status/1991,https://mozilla.org/status/1991,safe,0
http://192.168.45.12/wallet-kyc/2184?session=39603,http://192.168.45.12/wallet-kyc/2184?session=39603,phishing,1
https://paypal-security.example.ru/wallet-kyc/2475?session=85066,https://paypal-security.example.ru/wallet-kyc/2475?session=85066,phishing,1
https://github.com/status/1129,https://github.com/status/1129,safe,0
https://wallet-kyc-alert.test/wallet-kyc/2065?session=81601,https://wallet-kyc-alert.test/wallet-kyc/2065?session=81601,phishing,1
https://esewa-bonus-claim.test/login-update/2586?session=56861,https://esewa-bonus-claim.test/login-update/2586?session=56861,phishing,1
https://account-verify-now.test/wallet-kyc/2974?session=27088,https://account-verify-now.test/wallet-kyc/2974?session=27088,phishing,1
http://bit.ly/login-update560,http://bit.ly/login-update560,phishing,1
https://192.168.45.12/wallet-kyc/2529?session=14629,https://192.168.45.12/wallet-kyc/2529?session=14629,phishing,1
http://esewa-bonus-claim.test/claim-prize/2465?session=72071,http://esewa-bonus-claim.test/claim-prize/2465?session=72071,phishing,1
http://bank-support-update.test/claim-prize/2552?session=52233,http://bank-support-update.test/claim-prize/2552?session=52233,phishing,1
https://openai.com/course/1723,https://openai.com/course/1723,safe,0
https://city-services.example/status/1091,https://city-services.example/status/1091,safe,0
https://nepalbank.com.np/profile/1183,https://nepalbank.com.np/profile/1183,safe,0
http://bit.ly/claim-prize672,http://bit.ly/claim-prize672,phishing,1
https://university.edu.np/help/1006,https://university.edu.np/help/1006,safe,0
https://delivery-fee-pay.test/claim-prize/2163?session=15992,https://delivery-fee-pay.test/claim-prize/2163?session=15992,phishing,1
https://company-intranet.example/docs/1848,https://company-intranet.example/docs/1848,safe,0
https://ird.gov.np/profile/1825,https://ird.gov.np/profile/1825,safe,0
https://coursera.org/receipt/1161,https://coursera.org/receipt/1161,safe,0
http://wallet-kyc-alert.test/wallet-kyc/2194?session=49226,http://wallet-kyc-alert.test/wallet-kyc/2194?session=49226,phishing,1
https://docs.djangoproject.com/profile/1627,https://docs.djangoproject.com/profile/1627,safe,0
https://192.168.45.12/login-update/2061?session=75774,https://192.168.45.12/login-update/2061?session=75774,phishing,1
https://library.example/docs/1102,https://library.example/docs/1102,safe,0
https://ird.gov.np/help/1136,https://ird.gov.np/help/1136,safe,0
https://mozilla.org/notice/1041,https://mozilla.org/notice/1041,safe,0
https://khanacademy.org/docs/1595,https://khanacademy.org/docs/1595,safe,0
https://192.168.45.12/wallet-kyc/2590?session=95045,https://192.168.45.12/wallet-kyc/2590?session=95045,phishing,1
https://google-login.example.net/login-update/2967?session=75850,https://google-login.example.net/login-update/2967?session=75850,phishing,1
https://google-login.example.net/verify-account/2109?session=79228,https://google-login.example.net/verify-account/2109?session=79228,phishing,1
https://10.8.4.22/claim-prize/2390?session=44735,https://10.8.4.22/claim-prize/2390?session=44735,phishing,1
https://khalti-refund.test/pay-fee/2639?session=65363,https://khalti-refund.test/pay-fee/2639?session=65363,phishing,1
http://paypal-security.example.ru/wallet-kyc/2302?session=66314,http://paypal-security.example.ru/wallet-kyc/2302?session=66314,phishing,1
http://google-login.example.net/login-update/2085?session=32946,http://google-login.example.net/login-update/2085?session=32946,phishing,1
http://192.168.45.12/login-update/2641?session=97851,http://192.168.45.12/login-update/2641?session=97851,phishing,1
http://bit.ly/pay-fee42,http://bit.ly/pay-fee42,phishing,1
https://github.com/status/1280,https://github.com/status/1280,safe,0
http://bit.ly/login-update910,http://bit.ly/login-update910,phishing,1
https://khanacademy.org/course/1773,https://khanacademy.org/course/1773,safe,0
http://bit.ly/claim-prize70,http://bit.ly/claim-prize70,phishing,1
https://delivery-fee-pay.test/pay-fee/2450?session=23294,https://delivery-fee-pay.test/pay-fee/2450?session=23294,phishing,1
https://university.edu.np/docs/1887,https://university.edu.np/docs/1887,safe,0
http://bit.ly/claim-prize784,http://bit.ly/claim-prize784,phishing,1
http://10.8.4.22/pay-fee/2869?session=21738,http://10.8.4.22/pay-fee/2869?session=21738,phishing,1
https://nepalbank.com.np/docs/1329,https://nepalbank.com.np/docs/1329,safe,0
https://store-receipts.example/docs/1140,https://store-receipts.example/docs/1140,safe,0
http://10.8.4.22/login-update/2048?session=52987,http://10.8.4.22/login-update/2048?session=52987,phishing,1
https://openai.com/course/1589,https://openai.com/course/1589,safe,0
https://google-login.example.net/pay-fee/2492?session=15083,https://google-login.example.net/pay-fee/2492?session=15083,phishing,1
https://nepalbank.com.np/status/1123,https://nepalbank.com.np/status/1123,safe,0
https://192.168.45.12/verify-account/2690?session=30489,https://192.168.45.12/verify-account/2690?session=30489,phishing,1
https://khanacademy.org/course/1411,https://khanacademy.org/course/1411,safe,0
http://bit.ly/pay-fee777,http://bit.ly/pay-fee777,phishing,1
https://ird.gov.np/status/1755,https://ird.gov.np/status/1755,safe,0
https://openai.com/docs/1821,https://openai.com/docs/1821,safe,0
https://github.com/profile/1436,https://github.com/profile/1436,safe,0
http://bit.ly/pay-fee371,http://bit.ly/pay-fee371,phishing,1
https://nrb.org.np/docs/1833,https://nrb.org.np/docs/1833,safe,0
https://library.example/status/1225,https://library.example/status/1225,safe,0
http://secure-login-check.test/login-update/2361?session=71835,http://secure-login-check.test/login-update/2361?session=71835,phishing,1
https://ird.gov.np/help/1609,https://ird.gov.np/help/1609,safe,0
https://10.8.4.22/claim-prize/2712?session=73828,https://10.8.4.22/claim-prize/2712?session=73828,phishing,1
https://docs.djangoproject.com/help/1116,https://docs.djangoproject.com/help/1116,safe,0
https://ird.gov.np/course/1936,https://ird.gov.np/course/1936,safe,0
https://company-intranet.example/notice/1065,https://company-intranet.example/notice/1065,safe,0
https://library.example/profile/1605,https://library.example/profile/1605,safe,0
https://wallet-kyc-alert.test/verify-account/2709?session=42266,https://wallet-kyc-alert.test/verify-account/2709?session=42266,phishing,1
https://hospital.org.np/docs/1625,https://hospital.org.np/docs/1625,safe,0
https://store-receipts.example/docs/1467,https://store-receipts.example/docs/1467,safe,0
https://nrb.org.np/receipt/1099,https://nrb.org.np/receipt/1099,safe,0
https://github.com/receipt/1314,https://github.com/receipt/1314,safe,0
https://delivery-fee-pay.test/pay-fee/2615?session=96136,https://delivery-fee-pay.test/pay-fee/2615?session=96136,phishing,1
http://10.8.4.22/verify-account/2286?session=37509,http://10.8.4.22/verify-account/2286?session=37509,phishing,1
http://bit.ly/verify-account973,http://bit.ly/verify-account973,phishing,1
https://mozilla.org/course/1014,https://mozilla.org/course/1014,safe,0
https://khalti-refund.test/wallet-kyc/2001?session=63665,https://khalti-refund.test/wallet-kyc/2001?session=63665,phishing,1
https://company-intranet.example/notice/1664,https://company-intranet.example/notice/1664,safe,0
https://khanacademy.org/docs/1718,https://khanacademy.org/docs/1718,safe,0
